stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
NOLMCMSN,NOLMCMSN,NOLENSVILLE PIKE & MCMURRAY DR SB,,36.061867,-86.716904,,,,,,
NXOMCNLY,NXOMCNLY,MCNALLY STATION OUTBOUND,NOLENSVILLE & MCNALLY,36.093821,-86.736616,,,,,,0
NXOANTCH,NXOANTCH,ANTIOCH STATION OUTBOUND,NOLENSVILLE PK & ANTIOCH PK,36.1019,-86.740743,,,,,,1
NXOPCHTR,NXOPCHTR,PEACHTREE STATION OUTBOUND,NOLENSVILLE & MELROSE,36.119777,-86.749754,,,,,,
NXIMCNLY,NXIMCNLY,MCNALLY STATION INBOUND,NOLENSVILLE & NATCHEZ,36.093692,-86.736273,,,,,,
NXOFRGND,NXOFRGND,FAIRGROUNDS STATION OUTBOUND,4TH AV S & WALSH RD,36.135034,-86.759818,,,,,,0
NXOGLNRS,NXOGLNRS,GLENROSE STATION OUTBOUND,NOLENSVILLE & GLENROSE AV,36.126086,-86.752832,,,,,,1
NOLNORNN,NOLNORNN,NOLENSVILLE PIKE & NORTHCREST DR NB,,36.066634,-86.717764,,,,,,0
NOLNORSN,NOLNORSN,NOLENSVILLE PIKE & NORTHCREST DR SB,NOLENSVILLE & NORTHCREST DR.,36.066936,-86.718231,,,,,,
NOLNORSM,NOLNORSM,NOLENSVILLE PIKE & NORTHCREST DR SB,,36.065119,-86.71749,,,,,,
NOLOCASN,NOLOCASN,NOLENSVILLE PIKE & OCALA DR SB,,36.05165,-86.71458,,,,,,
NOLOLDSN,NOLOLDSN,NOLENSVILLE PIKE & OLD HICKORY BLVD,5787 NOLENSVILLE PIKE & OLD HICKORY BLVD,36.045659,-86.713452,,,,,,0
NXIPCHTR,NXIPCHTR,PEACHTREE STATION INBOUND,US HWY 31 ALT & NEWSOM ST,36.120327,-86.749782,,,,,,1
NOLTAYWN,NOLTAYWN,NOLENSVILLE PIKE & TAYLOR RD WB,,36.069631,-86.720726,,,,,,0
NXITHMPN,NXITHMPN,THOMPSON STATION INBOUND,NOLENSVILLE & THOMPSON,36.112037,-86.745666,,,,,,1
NXOTHMPN,NXOTHMPN,THOMPSON STATION OUTBOUND,NOLENSVILLE & MCCLAIN AV,36.111844,-86.745821,,,,,,
NOLTUSNN,NOLTUSNN,NOLENSVILLE PIKE & TUSCULUM RD NB,NOLENSVILLE PK & TUSCULUM RD,36.058921,-86.716075,,,,,,0
NOLTUSSN,NOLTUSSN,NOLENSVILLE PIKE & TUSCULUM RD SB,US HWY 31 ALT & US HWY 41 ALT,36.059175,-86.716445,,,,,,
NOLAPRSN,NOLAPRSN,NOLENSVILLE PIKE & APRIL LN SB,NOLENSVILLE & TUSCULUM,36.056148,-86.715911,,,,,,
NXIVERTS,NXIVERTS,VERITAS STATION INBOUND,NOLENSVILLE & VERITAS,36.097942,-86.7385,,,,,,1
NOLWALNN,NOLWALNN,NOLENSVILLE PIKE & WALLACE RD NB,NOLENSVILLE PK & EDMONDSON PK,36.076974,-86.725383,,,,,,0
NXIFRGND,NXIFRGND,FAIRGROUNDS STATION INBOUND,NOLENSVILLE & WALSH,36.135392,-86.759737,,,,,,0
NOLFLOSN,NOLFLOSN,NOLENSVILLE PIKE & FLORA MAXWELL RD,NOLENSVILLE PK & FLORA MAXWELL RD,36.075055,-86.725073,,,,,,
NXOWDCST,NXOWDCST,WOODYCREST STATION OUTBOUND,NOLENSVILLE & WOODY CREST,36.130773,-86.755878,,,,,,
NXINVZOO,NXINVZOO,NASHVILLE ZOO STATION INBOUND,NOLENSVILLE PK & ZOO RD,36.090045,-86.733393,,,,,,1
NXONVZOO,NXONVZOO,NASHVILLE ZOO STATION OUTBOUND,NOLENSVILLE & ZOO,36.089645,-86.733378,,,,,,0
OAKALLNN,OAKALLNN,OAKWOOD  AVE & ALLENWOOD DR NB,,36.211891,-86.753488,,,,,,
OAKSTASN,OAKSTASN,OAKVIEW DR & STARLIGHT DR SB,,36.238116,-86.766147,,,,,,
OLDHICEN,OLDHICEN,OLD HICKORY BLVD & HICKORY PLAZA DR EB,OLD HICKORY & HICKORY PZ,36.04532,-86.716661,,,,,,
HICHVINN,HICHVINN,HICKORY PZ & HICKORYVIEW DR,HICKORY PLZ & HICKORYVIEW DR,36.048729,-86.716298,,,,,,
OPROPRNM,OPROPRNM,OPRY MILLS FOOD COURT,PARKING LOT & DRIVEWAY,36.202834,-86.693524,,,,,,
CREPARWN,CREPARWN,CREEKWOOD DR & PARK CREEK DR WB,,36.233771,-86.768442,,,,,,0
CREPARWF,CREPARWF,CREEKWOOD DR & PARK CREEK DR WB,3227 CREEKWOOD DR,36.232446,-86.770036,,,,,,0
CREOAKSN,CREOAKSN,CREEKWOOD DR & OAKVIEW DR SB,,36.23502,-86.766514,,,,,,0
CREOAKSM,CREOAKSM,CREEKWOOD DR & OAKVIEW DR SB,CREEKWOOD DR & PARK CREEK DR,36.234351,-86.767641,,,,,,0
CRERICWN,CRERICWN,CREEKWOOD DR & RICHMOND HILL DR WB,,36.231444,-86.773358,,,,,,
PON10AEM,PON10AEM,PONDER PL & 10TH AVE N EB,PONDER PLACE & ATHENS WAY,36.19168,-86.803943,,,,,,0
PONATHE2,PONATHE2,PONDER PL & ATHENS WAY EB,,36.191732,-86.802666,,,,,,
PORGRENN,PORGRENN,PORTER RD & GREENWOOD AVE NB,,36.18823,-86.729414,,,,,,
BRAEIRNN,BRAEIRNN,BRANSFORD AVE & EAST IRIS DR NB,BRANSFORD AV & E IRIS DR,36.116603,-86.76628,,,,,,
BRABERNM,BRABERNM,BRANSFORD AVE & BERRY RD NB,2605 BRANSFORD AVE,36.121691,-86.765483,,,,,,0
100OAKS,100OAKS,100 OAKS MALL,ARMORY OAKS DR & WILBUR DR,36.106851,-86.762639,,,,,,1
POWBRASN,POWBRASN,POWELL AVE & BRANSFORD AVE,,36.110678,-86.767185,,,,,,
POWPOWNM,POWPOWNM,POWELL AVE & POWELL PL NB,,36.108232,-86.765569,,,,,,
PREWILSF,PREWILSF,PREMIER DR & WILCLAY DR SB,,36.144522,-86.880339,,,,,,0
REVPAIWN,REVPAIWN,REVELS DR & PAIGE CIR WB,REVELS DR & PAIGE CR,36.221251,-86.806119,,,,,,
REVPAINS,REVPAINS,REVALS DR & PAIGE CT EB,,36.221753,-86.80755,,,,,,
RICEWISM,RICEWISM,RICHMOND HILL DR & EWING DR SB,3033 RICHMOND HILL DR & EWING DR,36.230495,-86.773861,,,,,,0
RICHILWN,RICHILWN,RICHARD JONES RD & HILLSBORO PIKE W,2090 RICHARD JONES RD & HILLSBORO PIKE,36.104841,-86.814243,,,,,,0
RICLONWF,RICLONWF,RICHARD JONES & LONE OAK RD WB,1984 RICHARD JONES RD & HILLMONT DR,36.104484,-86.809306,,,,,,0
RICVAIWN,RICVAIWN,RICHMOND HILLS DR & VAILVIEW DR WB,,36.234415,-86.774882,,,,,,0
RIVDORNM,RIVDORNM,RIVERSIDE DR & DORCHESTER AVE NB,1803 RIVERSIDE DR & DORCHESTER AVE,36.198116,-86.723062,,,,,,0
RIVPIENN,RIVPIENN,RIVERSIDE DR & PIEDMONT AVE NB,,36.201567,-86.722604,,,,,,
ROWBUESN,ROWBUESN,ROWAN DR & BUENA VISTA PIKE SB,ROWAN DR & BUENA VISTA PK,36.21714,-86.819509,,,,,,0
ROWBUENN,ROWBUENN,ROWAN DR & BUENA VISTA PIKE NB,ROWAN DRIVE & BUENA VISTA PK,36.217237,-86.819123,,,,,,
ROWCRONN,ROWCRONN,ROWAN DR & CROUCH DR NB,766 ROWAN DR & CROUCH DR,36.21883,-86.817947,,,,,,0
ROWCRAEN,ROWCRAEN,ROWAN DR & CRAVATH DR EB,,36.220553,-86.811372,,,,,,
ROYDONEN,ROYDONEN,ROYAL PKWY & DONELSON PIKE EB,,36.145921,-86.66687,,,,,,
ROYPEREM,ROYPEREM,ROYAL PKWY & PERIMETER PL EB,ROYAL PKWY & RACHEL PKWY,36.148364,-86.674225,,,,,,
ROYRACEN,ROYRACEN,ROYAL PKWY & RACHEL DR EB,,36.147035,-86.672372,,,,,,
SAWPLANM,SAWPLANM,SAWYER BROWN RD & PLANTATION DR NB,,36.074755,-86.945953,,,,,,
SHABELEN,SHABELEN,SHACKLEFORD RD & BELMONT BLVD EB,1602 SHACKLEFORD RD & BELMONT BLVD,36.101328,-86.80261,,,,,,0
SHALONWN,SHALONWN,SHACKLEFORD RD & LONE OAK RD WB,1888 SHACKLEFORD RD & LONE OAK RD,36.102172,-86.808761,,,,,,0
SHE10SWN,SHE10SWN,SHELBY AVE & S 10TH ST WB,,36.171413,-86.751834,,,,,,
SHE11SEN,SHE11SEN,SHELBY AVE & S 11TH ST EB,,36.171202,-86.750954,,,,,,
SHE14SEN,SHE14SEN,SHELBY AVE & S 14TH ST EB,,36.17079,-86.74695,,,,,,
SHE14SWN,SHE14SWN,SHELBY AVE & S 14TH ST WB,,36.170861,-86.746613,,,,,,
SHE16SEN,SHE16SEN,SHELBY AVE & S 16TH ST EB,1593 SHELBY AVE & 16TH ST S,36.170439,-86.742956,,,,,,0
SHE17SEN,SHE17SEN,SHELBY AVE & S 17TH ST EB,,36.170207,-86.74041,,,,,,
SHE19SEN,SHE19SEN,SHELBY AVE & S 19TH ST EB,,36.169954,-86.737673,,,,,,0
SHE6STEN,SHE6STEN,SHELBY AVE & S 6TH ST EB,595 SHELBY AVE & 6TH ST S,36.168252,-86.760367,,,,,,0
SHE6SWM,SHE6SWM,SHELBY AVE & S 6TH ST WB,603 SHELBY AVE & 6TH ST S,36.168554,-86.759974,,,,,,0
SHE7SWN,SHE7SWN,SHELBY AVE & S 7TH ST WB,707 SHELBY AVE & 7TH ST S,36.16939,-86.757805,,,,,,0
SHE7SEN,SHE7SEN,SHELBY AVE & S 7TH ST EB,,36.169168,-86.757955,,,,,,
SHE8SEN,SHE8SEN,SHELBY AVE & S 8TH ST EB,,36.169855,-86.756272,,,,,,
SHE9SEN,SHE9SEN,SHELBY AVE  & S 9TH ST EB,895 SHELBY AVE & 9TH ST S,36.17055,-86.754368,,,,,,0
SHE9SWM,SHE9SWM,SHELBY AVE & S 9TH ST WB,,36.170604,-86.754546,,,,,,
SKYDICEF,SKYDICEF,SKYLINE MEDICAL & DICKERSON PK,,36.243371,-86.755281,,,,,,
SLAOAKE,SLAOAKE,SLAYDON DR & OAKWOOD AVE EB,SLAYDEN & OAKWOOD,36.210825,-86.753878,,,,,,0
STOTUCWN,STOTUCWN,STOKERS LN & TUCKER RD WB,,36.210228,-86.823625,,,,,,
TEN44AWM,TEN44AWM,TENNESSEE AVE & 44TH AVE N WB,TENNESSEE & 44 AVE,36.161107,-86.841286,,,,,,0
TEN44AEN,TEN44AEN,TENNESSEE AVE & 44TH AVE N EB,TENNESSEE & 44 AVE,36.161013,-86.840794,,,,,,
TEN48AEN,TEN48AEN,TENNESSEE AVE & 48TH AVE N EB,TENNESSEE & 48TH AVE NORTH,36.161031,-86.84537,,,,,,
TEN48AEM,TEN48AEM,TENNESSEE AVE & 48TH AVE N EB,TENNESSEE & 48TH AVE NORTH,36.160893,-86.843896,,,,,,
TEN48AWN,TEN48AWN,TENNESSEE AVE & 48TH AVE N WB,TENNESSEE & 48TH  AVE NORTH,36.16103,-86.843913,,,,,,
TEN49AWN,TEN49AWN,TENNESSEE AVE & 49TH AVE N WB,TENNESSEE AV & 49TH AV NORTH,36.161082,-86.846414,,,,,,
TEN49AEN,TEN49AEN,TENNESSEE AVE & 49TH AVE N EB,,36.160984,-86.846571,,,,,,
51ATENNN,51ATENNN,51ST AVE N & TENNESSEE AVE NB,TENNESSEE & 51 AVE,36.160713,-86.84895,,,,,,0
THOPOWEM,THOPOWEM,THOMPSON LN & POWELL AVE EB,THOMPSON & BRANDSFORD AV,36.112013,-86.764776,,,,,,
THOEIREF,THOEIREF,THOMPSON LN & EAST IRIS DR,THOMPSON & E IRIS DR,36.111799,-86.762652,,,,,,
THOKRAEF,THOKRAEF,THOMPSON LN & KRAFT DR,,36.111311,-86.757596,,,,,,0
THOWESWF,THOWESWF,THOMPSON LN & WEST IRIS DR WB,,36.112451,-86.768579,,,,,,0
TODDOREN,TODDOREN,TODD PREIS DR & DORAL COUNTRY DR  EB,,36.070333,-86.945514,,,,,,
TODDORWN,TODDORWN,TODD PREIS DR & DORAL COUNTRY DR WB,,36.070268,-86.945138,,,,,,
TODSAWWN,TODSAWWN,TODD PREIST DR & SAWYER BROWN RD WB,,36.07108,-86.94684,,,,,,
TUCDORNN,TUCDORNN,TUCKER RD & DOVE PL NB,,36.214924,-86.826322,,,,,,0
TUCHUMNN,TUCHUMNN,TUCKER RD & HUMMINGBIRD DR NB,TUCKER ROAD & HUMMINGBIRD DR,36.218152,-86.826347,,,,,,
TUCKINNN,TUCKINNN,TUCKER RD & KINGS LN NB,,36.219861,-86.826493,,,,,,0
UND21AWN,UND21AWN,UNDERWOOD ST & 21ST AVE N WB,UNDERWOOD ST & 21ST AV N,36.173092,-86.810246,,,,,,
UND22AWN,UND22AWN,UNDERWOOD ST & 22ND AVE N WB,,36.17253,-86.811402,,,,,,
UND22AWM,UND22AWM,UNDERWOOD ST & 22ND AVE N WB,UNDERWOOD ST & 23RD AVE N,36.172433,-86.812156,,,,,,
UNDDRDWN,UNDDRDWN,UNDERWOOD ST & DR DB TODD JR BLVD WB,UNDERWOOD ST & 18TH AVE N,36.173338,-86.808528,,,,,,0
UNI2AWN,UNI2AWN,UNION ST & 2ND AVE WB,UNION ST N & SKYVIEW DR,36.166215,-86.777565,,,,,,
UNI7AWN,UNI7AWN,UNION ST & 7TH AVE N WB,UNION & 7 AVE,36.163599,-86.783404,,,,,,
UNIPOLWM,UNIPOLWM,UNION ST & POLK AVE WB,UNION & 8 AVE,36.163064,-86.784562,,,,,,
VAISPEEM,VAISPEEM,VAILVIEW DR & SPEARS RD EB,VAILVIEW DR & OAKVIEW DR,36.239673,-86.768103,,,,,,0
VAIBRIEM,VAIBRIEM,VAILVIEW DR & BRICKDALE LN EB,VAILVIEW DR & UNNAMED STREET,36.236574,-86.771125,,,,,,0
VAIQUAEN,VAIQUAEN,VAILVIEW DR & QUALYNN DR EB,,36.237217,-86.770335,,,,,,0
VAIROBEN,VAIROBEN,VAILVIEW DR & ROBWOOD DR EB,VAILVIEW DR & UNNAMED STREET,36.237993,-86.769273,,,,,,0
VANGREWM,VANGREWM,VANTAGE WAY & GREAT CIRCLE RD WB,VANTAGE & FRENCH LANDING,36.191349,-86.795593,,,,,,
VILBRIEM,VILBRIEM,VILLAGE TRL & BRICK CHURCH PIKE EB,VILLAGE TL & MOONLIGHT DR,36.247281,-86.777429,,,,,,0
VILSTAEM,VILSTAEM,VILLAGE TRL & STANDING STONE DR EB,VILLAGE TRAIL & MOOREWOOD DR,36.247457,-86.773292,,,,,,
WALLINNN,WALLINNN,WALLACE RD & LINBAR DR NB,,36.081356,-86.702265,,,,,,
WALSOUEN,WALSOUEN,WALLACE RD & SOUTHERN HILLS EB,WALLACE RD & BROOKRIDGE TL,36.077723,-86.724153,,,,,,
WALBROEM,WALBROEM,WALLACE RD & BROOKRIDGE TL EB,,36.079052,-86.720713,,,,,,
WALTUREN,WALTUREN,WALLACE RD & TURLEY DR EB,WALLACE RD & SHERMAN OAKS DR,36.079055,-86.708431,,,,,,
WED17AEN,WED17AEN,WEDGEWOOD AVE & 17TH AVE S EB,WEDGEWOOD & 17 AVE,36.136868,-86.795931,,,,,,
WED19AEN,WED19AEN,WEDGEWOOD AVE & 19TH AVE S EB,WEDGEWOOD & 19 AVE,36.137287,-86.798379,,,,,,
WEDBRAEN,WEDBRAEN,WEDGEWOOD AVE & BRANSFORD AVE EB,,36.133255,-86.769002,,,,,,
WES17AWN,WES17AWN,WEST END AVE & 17TH AVE S WB,WEST END AV & 17TH AV N,36.153941,-86.794329,,,,,,0
WES17AEN,WES17AEN,WEST END AVE & 17TH AVE S EB,WEST END AV & 17TH AV S,36.153658,-86.794441,,,,,,0
WES20AWN,WES20AWN,WEST END AVE & 20TH AVE S WB,WEST END AV & 20TH AV S,36.151548,-86.79923,,,,,,0
WES20AEN,WES20AEN,WEST END AVE & 20TH AVE S EB,,36.151248,-86.799394,,,,,,0
